"functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"functional","functional","functional","functional","functional","functional","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
"broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken","broken"
